Student_ID,Name,Age,Gender,Interests,Strengths,Skills,Math,Physics,Chemistry,Biology,English,Computer_Science,History,Attendance_pct,Learning_Style,Average_Marks,Personality,Goals,Budget,Suggested_Career,Recommended_Course,Scholarship_Option
594,Student_00594,15,Female,Maths,Problem Solving,Marketing,56,97,51,45,44,71,94,74.5,Auditory,65.43,Extrovert,Get a good job,Medium,Software Engineer,Biology 101,National Merit Scholarship
595,Student_00595,21,Other,Maths,Creativity,Java;UI Design;Physics,80,98,68,91,50,51,59,60.4,Auditory,71.0,Ambivert,Get a good job,Low,Entrepreneur,Graphic Design,Need-based Aid
596,Student_00596,22,Male,Arts,Leadership,Marketing;Statistics;Biology,78,41,74,41,73,72,88,66.1,Kinesthetic,66.71,Introvert,Higher studies,Low,Entrepreneur,Data Science Intro,STEM Scholarship
597,Student_00597,15,Other,Arts,Communication,Public Speaking;Biology,45,62,85,75,81,58,69,89.8,Reading/Writing,67.86,Extrovert,Develop new skills,Low,Teacher,Data Science Intro,STEM Scholarship
598,Student_00598,18,Female,Maths,Leadership,Marketing;Drawing;Biology,86,71,67,96,68,67,78,89.9,Kinesthetic,76.14,Ambivert,Get a good job,High,Mechanical Engineer,Biology 101,STEM Scholarship
599,Student_00599,19,Female,Maths,Analysis,Python,72,56,77,66,58,78,92,95.1,Kinesthetic,71.29,Extrovert,Get a good job,Low,Doctor,Machine Learning Basics,Arts Talent Scholarship
600,Student_00600,20,Male,Business,Creativity,Biology,82,63,63,49,89,60,47,60.4,Visual,64.71,Ambivert,Start a business,Low,Civil Engineer,Business Management,Arts Talent Scholarship
601,Student_00601,17,Other,Maths,Analysis,Excel;Biology,73,53,46,75,57,85,78,97.9,Visual,66.71,Ambivert,Develop new skills,High,Mechanical Engineer,Graphic Design,Arts Talent Scholarship
602,Student_00602,17,Male,Science,Analysis,Python;Marketing,66,47,47,68,50,78,60,83.6,Auditory,59.43,Ambivert,Get a good job,Medium,Software Engineer,Math Foundations,National Merit Scholarship
603,Student_00603,21,Female,Arts,Analysis,SQL,98,73,42,61,81,41,44,78.8,Reading/Writing,62.86,Ambivert,Start a business,Medium,Entrepreneur,Machine Learning Basics,Arts Talent Scholarship
604,Student_00604,20,Male,Business,Analysis,Python;Java;Marketing,84,69,71,94,81,98,47,93.7,Visual,77.71,Introvert,Higher studies,Low,Software Engineer,Data Science Intro,National Merit Scholarship
605,Student_00605,19,Other,Medicine,Creativity,Statistics,52,86,97,91,63,92,97,81.5,Visual,82.57,Ambivert,Get a good job,Medium,Software Engineer,Python Basics,National Merit Scholarship
606,Student_00606,18,Male,Technology,Communication,Excel;Java;Marketing,84,50,99,48,77,69,47,65.1,Auditory,67.71,Ambivert,Develop new skills,High,Civil Engineer,Math Foundations,National Merit Scholarship
607,Student_00607,22,Other,Sports,Leadership,Machine Learning;Public Speaking,57,60,89,86,70,54,45,70.6,Kinesthetic,65.86,Ambivert,Get a good job,Medium,Research Scientist,Machine Learning Basics,STEM Scholarship
608,Student_00608,17,Other,Maths,Problem Solving,Python;Biology,40,82,53,69,92,64,52,79.5,Kinesthetic,64.57,Introvert,Start a business,Medium,Civil Engineer,Math Foundations,STEM Scholarship
609,Student_00609,22,Male,Arts,Creativity,Java;Public Speaking,95,79,72,52,89,65,52,62.7,Reading/Writing,72.0,Introvert,Start a business,High,Data Analyst,Data Science Intro,Need-based Aid
610,Student_00610,15,Other,Maths,Creativity,Public Speaking,51,57,41,70,82,73,68,74.1,Visual,63.14,Ambivert,Get a good job,Medium,Mechanical Engineer,Data Science Intro,STEM Scholarship
611,Student_00611,20,Other,Medicine,Leadership,Python;Public Speaking,57,63,46,43,81,64,86,97.1,Auditory,62.86,Extrovert,Higher studies,Medium,Doctor,Business Management,Arts Talent Scholarship
612,Student_00612,22,Other,Design,Leadership,Statistics;Machine Learning,43,81,55,47,54,47,43,95.8,Kinesthetic,52.86,Introvert,Get a good job,High,Data Analyst,Graphic Design,STEM Scholarship
613,Student_00613,20,Female,Medicine,Problem Solving,UI Design,92,96,84,57,71,53,50,91.4,Kinesthetic,71.86,Ambivert,Start a business,High,Teacher,Math Foundations,National Merit Scholarship
614,Student_00614,15,Male,Design,Logical Thinking,UI Design;Biology,50,60,83,44,50,51,61,96.0,Auditory,57.0,Introvert,Develop new skills,Medium,Entrepreneur,Python Basics,STEM Scholarship
615,Student_00615,18,Male,Arts,Logical Thinking,Excel,62,70,77,40,71,95,55,78.9,Visual,67.14,Introvert,Start a business,Low,Research Scientist,Business Management,STEM Scholarship
616,Student_00616,16,Male,Maths,Communication,Physics;Public Speaking;Machine Learning,87,62,74,56,82,71,56,74.6,Visual,69.71,Extrovert,Start a business,High,Entrepreneur,Business Management,Need-based Aid
617,Student_00617,15,Female,Science,Creativity,Biology;Machine Learning,49,62,71,41,55,76,87,87.8,Reading/Writing,63.0,Extrovert,Higher studies,High,Data Analyst,Data Science Intro,Need-based Aid
618,Student_00618,15,Female,Design,Leadership,Marketing,98,83,62,96,61,65,77,76.7,Kinesthetic,77.43,Extrovert,Higher studies,Low,Research Scientist,Math Foundations,Arts Talent Scholarship
619,Student_00619,15,Female,Design,Leadership,Marketing;Statistics,40,71,99,83,49,69,83,66.0,Kinesthetic,70.57,Ambivert,Higher studies,Medium,Civil Engineer,Graphic Design,National Merit Scholarship
620,Student_00620,18,Male,Design,Problem Solving,Marketing,92,77,47,43,71,59,40,77.2,Visual,61.29,Introvert,Start a business,Low,Entrepreneur,Graphic Design,STEM Scholarship
621,Student_00621,15,Other,Technology,Creativity,Biology;Java;Excel,98,45,58,54,42,70,99,74.2,Reading/Writing,66.57,Extrovert,Develop new skills,Low,Teacher,Graphic Design,Arts Talent Scholarship
622,Student_00622,16,Other,Medicine,Logical Thinking,Excel;Drawing,83,89,52,56,48,66,75,68.0,Kinesthetic,67.0,Introvert,Start a business,High,Civil Engineer,Business Management,STEM Scholarship
623,Student_00623,20,Female,Maths,Creativity,Public Speaking;Physics;SQL,99,83,85,62,69,62,67,78.7,Reading/Writing,75.29,Extrovert,Get a good job,High,Software Engineer,Machine Learning Basics,Need-based Aid
624,Student_00624,15,Male,Technology,Creativity,SQL;Physics;Drawing,79,74,97,76,96,58,43,90.2,Reading/Writing,74.71,Introvert,Develop new skills,High,Software Engineer,Biology 101,Need-based Aid
625,Student_00625,14,Male,Science,Communication,Statistics;Physics;Excel,46,92,58,76,70,84,61,94.6,Visual,69.57,Ambivert,Get a good job,High,Designer,Business Management,STEM Scholarship
626,Student_00626,22,Other,Design,Creativity,Machine Learning,80,94,49,59,80,59,86,99.6,Visual,72.43,Extrovert,Higher studies,Low,Data Analyst,Python Basics,STEM Scholarship
627,Student_00627,15,Other,Maths,Creativity,Statistics,70,41,93,72,68,65,43,97.0,Kinesthetic,64.57,Extrovert,Develop new skills,Low,Designer,Machine Learning Basics,Arts Talent Scholarship
628,Student_00628,21,Other,Maths,Analysis,Machine Learning,41,51,49,92,87,82,55,66.8,Auditory,65.29,Extrovert,Develop new skills,Medium,Teacher,Math Foundations,National Merit Scholarship
629,Student_00629,21,Female,Technology,Analysis,UI Design;Statistics,69,66,92,67,49,41,58,78.3,Reading/Writing,63.14,Introvert,Start a business,Low,Civil Engineer,Python Basics,Arts Talent Scholarship
630,Student_00630,16,Female,Design,Communication,Drawing,62,72,94,95,72,53,62,96.1,Reading/Writing,72.86,Ambivert,Get a good job,Low,Doctor,Graphic Design,Arts Talent Scholarship
631,Student_00631,21,Other,Arts,Communication,Marketing;Java;Statistics,98,93,81,70,64,70,78,86.4,Kinesthetic,79.14,Introvert,Start a business,High,Entrepreneur,Business Management,Need-based Aid
632,Student_00632,15,Male,Science,Logical Thinking,Biology,46,82,46,71,99,83,70,72.9,Auditory,71.0,Ambivert,Higher studies,Low,Doctor,Math Foundations,Need-based Aid
633,Student_00633,20,Male,Science,Leadership,Statistics;Python,94,87,44,68,88,63,78,85.3,Visual,74.57,Introvert,Start a business,Low,Civil Engineer,Biology 101,STEM Scholarship
634,Student_00634,22,Male,Sports,Communication,Public Speaking;Machine Learning,58,54,52,87,50,67,92,81.1,Auditory,65.71,Introvert,Get a good job,High,Data Analyst,Data Science Intro,National Merit Scholarship
635,Student_00635,16,Male,Business,Analysis,SQL;Statistics;Physics,51,83,86,98,86,81,73,79.8,Auditory,79.71,Ambivert,Develop new skills,High,Entrepreneur,Graphic Design,STEM Scholarship
636,Student_00636,15,Female,Medicine,Logical Thinking,Statistics;Excel,45,48,90,73,59,46,47,79.9,Visual,58.29,Ambivert,Start a business,Low,Designer,Machine Learning Basics,Arts Talent Scholarship
637,Student_00637,18,Female,Business,Problem Solving,Marketing,44,74,76,55,94,73,99,84.4,Kinesthetic,73.57,Extrovert,Get a good job,High,Data Analyst,Business Management,Need-based Aid
638,Student_00638,18,Other,Science,Problem Solving,Java;Marketing,52,61,96,88,43,48,53,81.9,Kinesthetic,63.0,Ambivert,Get a good job,Low,Civil Engineer,Python Basics,National Merit Scholarship
639,Student_00639,19,Male,Medicine,Leadership,Excel;Statistics;SQL,70,100,48,57,86,42,46,61.4,Auditory,64.14,Ambivert,Start a business,Medium,Civil Engineer,Graphic Design,STEM Scholarship
640,Student_00640,14,Male,Science,Creativity,Excel;Java;Python,75,70,43,64,89,64,84,65.0,Reading/Writing,69.86,Ambivert,Higher studies,Low,Civil Engineer,Python Basics,Arts Talent Scholarship
641,Student_00641,19,Male,Business,Analysis,Biology,54,45,77,40,54,66,87,90.1,Visual,60.43,Introvert,Higher studies,Low,Data Analyst,Python Basics,STEM Scholarship
642,Student_00642,21,Male,Technology,Problem Solving,Physics;Excel,81,96,55,58,48,78,65,79.1,Visual,68.71,Ambivert,Get a good job,Low,Teacher,Business Management,STEM Scholarship
643,Student_00643,21,Other,Business,Creativity,UI Design;Marketing,100,63,89,75,58,95,81,69.8,Kinesthetic,80.14,Extrovert,Get a good job,Low,Entrepreneur,Biology 101,Need-based Aid
644,Student_00644,18,Male,Sports,Creativity,Biology;Marketing;SQL,53,47,63,86,92,90,49,61.4,Auditory,68.57,Ambivert,Develop new skills,High,Civil Engineer,Python Basics,National Merit Scholarship
645,Student_00645,21,Male,Technology,Communication,Java;Marketing;Statistics,43,57,94,79,64,71,41,94.5,Reading/Writing,64.14,Extrovert,Get a good job,Low,Designer,Biology 101,STEM Scholarship
646,Student_00646,20,Other,Science,Logical Thinking,Python;SQL,88,62,99,41,98,78,88,95.7,Kinesthetic,79.14,Ambivert,Higher studies,Low,Entrepreneur,Math Foundations,Need-based Aid
647,Student_00647,20,Other,Science,Problem Solving,Java;Machine Learning;Marketing,94,100,74,69,67,76,86,82.7,Kinesthetic,80.86,Introvert,Develop new skills,Medium,Designer,Data Science Intro,National Merit Scholarship
648,Student_00648,18,Other,Technology,Problem Solving,SQL,58,61,76,65,42,79,57,74.5,Kinesthetic,62.57,Ambivert,Get a good job,Low,Teacher,Business Management,Arts Talent Scholarship
649,Student_00649,18,Male,Design,Analysis,Public Speaking,40,69,42,62,70,80,94,82.3,Reading/Writing,65.29,Introvert,Get a good job,Medium,Research Scientist,Graphic Design,National Merit Scholarship
650,Student_00650,21,Male,Technology,Communication,Public Speaking;Drawing,54,80,51,49,95,79,81,62.0,Visual,69.86,Ambivert,Get a good job,Low,Research Scientist,Machine Learning Basics,Need-based Aid
651,Student_00651,19,Male,Sports,Problem Solving,Marketing;UI Design;Python,83,94,94,94,62,74,85,61.8,Auditory,83.71,Extrovert,Get a good job,Low,Research Scientist,Biology 101,National Merit Scholarship
652,Student_00652,22,Male,Sports,Creativity,Excel;Physics,93,92,83,66,44,81,67,95.0,Auditory,75.14,Introvert,Start a business,High,Entrepreneur,Graphic Design,Need-based Aid
653,Student_00653,19,Female,Technology,Leadership,Drawing,63,42,58,99,49,98,77,61.0,Auditory,69.43,Extrovert,Start a business,Low,Mechanical Engineer,Machine Learning Basics,National Merit Scholarship
654,Student_00654,16,Female,Maths,Problem Solving,Excel,72,76,80,75,86,66,74,89.3,Visual,75.57,Ambivert,Develop new skills,High,Research Scientist,Business Management,Need-based Aid
655,Student_00655,19,Female,Sports,Leadership,Biology;Physics,55,91,89,63,54,69,60,89.9,Visual,68.71,Ambivert,Higher studies,Medium,Mechanical Engineer,Graphic Design,National Merit Scholarship
656,Student_00656,19,Other,Maths,Communication,Public Speaking;Excel;Biology,68,90,66,54,76,92,92,99.5,Auditory,76.86,Extrovert,Higher studies,High,Teacher,Machine Learning Basics,Arts Talent Scholarship
657,Student_00657,19,Female,Maths,Problem Solving,Java;SQL,49,76,71,80,96,89,52,96.0,Reading/Writing,73.29,Introvert,Higher studies,Low,Mechanical Engineer,Graphic Design,Need-based Aid
658,Student_00658,15,Male,Science,Analysis,UI Design,50,44,48,72,95,73,98,75.5,Reading/Writing,68.57,Extrovert,Higher studies,Medium,Research Scientist,Data Science Intro,Arts Talent Scholarship
659,Student_00659,15,Female,Business,Leadership,Excel;Statistics;Python,44,87,98,62,100,68,98,76.4,Reading/Writing,79.57,Ambivert,Develop new skills,Medium,Civil Engineer,Math Foundations,STEM Scholarship
660,Student_00660,16,Other,Maths,Creativity,Excel,77,63,83,81,69,64,60,77.5,Kinesthetic,71.0,Introvert,Higher studies,Medium,Civil Engineer,Graphic Design,National Merit Scholarship
661,Student_00661,22,Other,Medicine,Communication,Java;Physics,88,51,49,42,92,100,87,95.3,Auditory,72.71,Extrovert,Start a business,High,Entrepreneur,Python Basics,Arts Talent Scholarship
662,Student_00662,18,Male,Maths,Communication,Public Speaking;UI Design,54,96,50,58,100,98,56,99.6,Visual,73.14,Introvert,Start a business,Low,Data Analyst,Data Science Intro,STEM Scholarship
663,Student_00663,14,Other,Science,Leadership,Biology;Python;Public Speaking,93,92,41,63,53,58,100,97.9,Reading/Writing,71.43,Ambivert,Develop new skills,High,Doctor,Machine Learning Basics,Need-based Aid
664,Student_00664,18,Male,Maths,Analysis,Public Speaking;Marketing,45,95,48,57,86,82,47,98.7,Visual,65.71,Ambivert,Higher studies,High,Data Analyst,Graphic Design,STEM Scholarship
665,Student_00665,22,Female,Technology,Analysis,UI Design;SQL;Statistics,85,84,60,97,99,42,67,64.0,Kinesthetic,76.29,Introvert,Get a good job,High,Software Engineer,Data Science Intro,STEM Scholarship
666,Student_00666,20,Male,Sports,Communication,Drawing;Public Speaking,92,51,86,71,58,48,52,85.4,Visual,65.43,Ambivert,Higher studies,Low,Mechanical Engineer,Python Basics,Need-based Aid
667,Student_00667,22,Other,Sports,Logical Thinking,Python,66,84,56,79,64,80,77,69.4,Kinesthetic,72.29,Extrovert,Higher studies,Medium,Designer,Graphic Design,Need-based Aid
668,Student_00668,21,Other,Medicine,Leadership,SQL;Public Speaking,58,46,54,47,96,97,88,90.6,Reading/Writing,69.43,Extrovert,Start a business,Low,Mechanical Engineer,Python Basics,STEM Scholarship
669,Student_00669,21,Female,Maths,Communication,Java;Drawing;Public Speaking,93,91,95,71,78,66,83,69.4,Kinesthetic,82.43,Extrovert,Higher studies,Medium,Software Engineer,Business Management,Arts Talent Scholarship
670,Student_00670,18,Other,Business,Analysis,Public Speaking;Java,65,56,98,43,57,71,86,68.8,Visual,68.0,Extrovert,Develop new skills,Medium,Designer,Business Management,STEM Scholarship
671,Student_00671,22,Male,Maths,Leadership,Physics;Drawing;Excel,74,41,100,86,41,91,64,63.6,Kinesthetic,71.0,Extrovert,Get a good job,High,Software Engineer,Business Management,STEM Scholarship
672,Student_00672,19,Other,Sports,Creativity,Java;Biology;Marketing,91,50,98,63,61,66,53,82.1,Auditory,68.86,Introvert,Get a good job,Low,Research Scientist,Python Basics,Need-based Aid
673,Student_00673,21,Male,Arts,Communication,Python;Biology,80,89,84,55,42,57,87,64.9,Reading/Writing,70.57,Ambivert,Develop new skills,Low,Teacher,Machine Learning Basics,National Merit Scholarship
674,Student_00674,15,Male,Medicine,Problem Solving,UI Design,93,74,78,98,49,46,87,83.5,Reading/Writing,75.0,Introvert,Start a business,Medium,Mechanical Engineer,Business Management,National Merit Scholarship
675,Student_00675,18,Female,Design,Creativity,Marketing,81,76,70,64,58,67,45,68.9,Reading/Writing,65.86,Ambivert,Start a business,Medium,Teacher,Math Foundations,STEM Scholarship
676,Student_00676,20,Male,Design,Logical Thinking,Physics;SQL,85,46,68,54,76,41,65,90.8,Reading/Writing,62.14,Extrovert,Develop new skills,High,Data Analyst,Math Foundations,Arts Talent Scholarship
677,Student_00677,19,Male,Maths,Problem Solving,Drawing;Biology;Public Speaking,77,55,45,49,65,79,93,78.9,Auditory,66.14,Introvert,Develop new skills,Medium,Mechanical Engineer,Graphic Design,Arts Talent Scholarship
678,Student_00678,16,Male,Business,Logical Thinking,Excel;Java;Python,57,84,53,88,75,90,71,81.8,Kinesthetic,74.0,Ambivert,Higher studies,Medium,Civil Engineer,Math Foundations,Need-based Aid
679,Student_00679,22,Other,Maths,Problem Solving,UI Design;Statistics,64,48,88,40,50,73,87,64.9,Auditory,64.29,Extrovert,Get a good job,Low,Mechanical Engineer,Biology 101,STEM Scholarship
680,Student_00680,22,Female,Arts,Logical Thinking,Java;UI Design;Python,58,47,67,58,86,99,96,87.1,Kinesthetic,73.0,Ambivert,Start a business,High,Doctor,Data Science Intro,Arts Talent Scholarship
681,Student_00681,22,Other,Sports,Leadership,Physics;SQL;Excel,56,70,69,53,99,61,99,89.9,Auditory,72.43,Introvert,Develop new skills,Low,Entrepreneur,Biology 101,STEM Scholarship
682,Student_00682,16,Female,Maths,Problem Solving,UI Design;Biology,52,84,46,74,69,61,46,62.4,Reading/Writing,61.71,Ambivert,Higher studies,Low,Entrepreneur,Math Foundations,STEM Scholarship
683,Student_00683,19,Other,Science,Creativity,Marketing;Java,77,86,59,63,79,89,65,97.4,Auditory,74.0,Introvert,Higher studies,Low,Designer,Graphic Design,STEM Scholarship
684,Student_00684,18,Other,Maths,Creativity,Excel;Machine Learning;Java,61,76,89,94,77,78,57,98.7,Reading/Writing,76.0,Introvert,Higher studies,Low,Designer,Data Science Intro,National Merit Scholarship
685,Student_00685,16,Male,Arts,Analysis,Physics,44,97,43,48,72,91,68,77.0,Reading/Writing,66.14,Extrovert,Start a business,High,Data Analyst,Data Science Intro,Need-based Aid
686,Student_00686,20,Female,Design,Communication,SQL;Physics,73,45,96,78,93,53,50,97.8,Kinesthetic,69.71,Ambivert,Higher studies,Medium,Research Scientist,Biology 101,Need-based Aid
687,Student_00687,18,Other,Maths,Leadership,Machine Learning;Physics,51,41,95,63,94,69,89,86.8,Reading/Writing,71.71,Introvert,Higher studies,Medium,Entrepreneur,Data Science Intro,National Merit Scholarship
688,Student_00688,17,Female,Business,Leadership,Python,77,59,61,46,98,63,98,70.2,Visual,71.71,Ambivert,Start a business,Low,Teacher,Math Foundations,Need-based Aid
